id,display_name,price,cpu_socket,form_factor,max_memory,num_memory_slots,colour
296162fc-d099-4025-99fc-eb6ce49e7751,MSI Z170A KRAIT GAMING 3X,,LGA1151,ATX,64,4,Black / White
bd89d792-8a30-493c-ae9f-06862b229522,ASRock B650M PG Lightning Wifi,,AM5,Micro ATX,192,4,Silver / Black
e011bcb5-a33d-4d40-8f1b-16944b46d840,Asus Pro WS X570-ACE,389.99,AM4,ATX,128,4,Black
ea068a1e-7e05-4069-913a-2974b3c8fb4a,Gigabyte Z490 AORUS ELITE,239.99,LGA1200,ATX,128,4,Black / Silver
118838aa-6ab9-42b3-abb4-bf50fe044f64,Asus P5QProTurbo,,LGA775,ATX,16,4,Multicolor
e06520ea-ac2b-4d0b-8805-d0173728ae9b,MSI Z97-Gaming 3,,LGA1150,ATX,32,4,Black / Red
fa0b7218-de38-4d50-9c72-1c0b471c9f99,MSI Z170A GAMING PRO CARBON,,LGA1151,ATX,64,4,Black / Silver
d0761d2c-60d7-41d0-b0e5-bdae098e3015,Asus PRIME B250M-K,,LGA1151,Micro ATX,32,2,Black / Silver
e3452ea5-c85a-4852-ac0e-d163908ca1f4,Asus STRIX X299-E GAMING,,LGA2066,ATX,128,8,Black
38148885-08a7-4380-9471-624a2bdd553f,MSI B360M MORTAR,,LGA1151,Micro ATX,64,4,Black
6a89bb40-3f9c-4c6c-88b8-5df9d7698f5d,Gigabyte X670 AORUS ELITE AX (rev. 1.1),,AM5,ATX,192,4,Black
ca63e26a-1cd0-4250-896f-b7daaf07105e,Asus PRIME H770-PLUS,,LGA1700,ATX,192,4,Silver / Black
581b1264-d628-4f0e-8de2-a8599f15754e,ASRock Z270 Killer SLI/ac,700.0,LGA1151,ATX,64,4,Black / White
2616d7f6-6e24-4e6d-8c54-ed9cf8314595,Gigabyte GA-H61M-S2PV(R2.0),,LGA1155,Micro ATX,16,2,Blue / White
a8542c44-3f2d-480f-b729-4b2386fcb37f,MSI H61M-P31/W8,,LGA1155,Micro ATX,16,2,Black / Blue
d9c10521-f1a1-4753-86ca-6c978040a3fd,Asus Z87-A,,LGA1150,ATX,32,4,Black / Gold
8f2d4db6-d7da-4631-9f17-b9cb74f8b1e2,Gigabyte GA-Z97MX-Gaming 5,,LGA1150,Micro ATX,32,4,Black / Red
2434dadc-f1c6-4fd7-9be1-6e8ecc6e57e7,MSI B250M MORTAR,,LGA1151,Micro ATX,64,4,Black / Red
d5362374-1140-4d1e-a5fc-c879c53ce02c,ASRock AB350M,,AM4,Micro ATX,32,2,Black / White
9a9d132a-4326-4e7c-be55-eae2ce3afb47,MSI MPG Z490M GAMING EDGE WIFI,,LGA1200,Micro ATX,128,4,Black / Silver
ee45bce6-3a43-4fc5-a664-fd21a6106a9c,Gigabyte B550M AORUS PRO AX,,AM4,Micro ATX,128,4,Black / Silver
89b15358-b8d7-4c6e-b373-3935e21ae9af,Gigabyte B660 AORUS Master,401.59,LGA1700,ATX,192,4,Black
75306882-222b-4179-9c0a-def17c6a45a1,MSI MAG B660 TOMAHAWK WIFI,,LGA1700,ATX,192,4,Black / Silver
28d4a4a5-7109-42bf-a4d6-c7ed6ac9436c,MSI MAG B560 TORPEDO,,LGA1200,ATX,128,4,Black / Blue
750ea71c-5414-4562-a9aa-c3d7c4b61e28,Gigabyte GA-Z170-HD3P,,LGA1151,ATX,64,4,Black
9cbbae3d-9996-4bda-a33f-8cb69b79ed24,ASRock B250M-HDV,,LGA1151,Micro ATX,32,2,Black / White
0a4a8b8f-f243-4a2a-9703-214524605ed6,Gigabyte Z370 HD3 (rev. 1.0),,LGA1151,ATX,64,4,Black / Gray
f1e53bbe-9648-4bb5-9782-8aebfe5c9fd4,ASRock Z490M Pro4,119.99,LGA1200,Micro ATX,128,4,Black / Silver
59c52c04-cf8a-4519-881b-356044bdb41d,Asus TUF GAMING Z490-PLUS,299.0,LGA1200,ATX,128,4,Black
deed8d62-7405-4bea-85c1-ccb5b2228a6c,MSI A88X-G45 GAMING,,FM2+,ATX,64,4,Black / Red
6a31f9eb-7080-4496-9148-ce439935d0c3,Asus Z170-K,,LGA1151,ATX,64,4,Black / Gold
f07e0512-d734-4aea-9c98-e24e3ac9df51,MSI B250M PRO-VDH,,LGA1151,Micro ATX,64,4,Brown / Black
34279455-c84d-4965-aff3-401944d13987,ASRock X470D4U,282.0,AM4,Micro ATX,64,4,Green
d936026c-4f57-42d7-8ed7-171df044446c,Biostar H310MHP,,LGA1151,Micro ATX,32,2,Black
272061b8-5fd9-49b6-8dcb-5e7c951cc261,EVGA X299 DARK,377.62,LGA2066,EATX,64,4,Black / Silver
4fa06cab-9d11-4347-8d03-b032e86f6298,MSI MAG B660M MORTAR,,LGA1700,Micro ATX,192,4,Black / Silver
b05fff7b-1779-4c13-a06c-8fb7a9aa40e4,MSI Big Bang-Marshal (B3),,LGA1155,XL ATX,32,4,Black / Blue
6f64cb2a-74d8-4e89-baaa-f9d363f0189b,Asus H81M-A,,LGA1150,Micro ATX,16,2,Black / Gold
06235e32-7777-450a-9c84-2f6b464be2ce,Asus ROG STRIX Z370-G GAMING (WI-FI AC),,LGA1151,Micro ATX,64,4,Black / Silver
aebe70a3-5766-4c1d-b312-c629a4310fca,MSI MPG Z390I GAMING EDGE AC,,LGA1151,Mini ITX,64,2,Black / Silver
1f6fe9ab-5073-451d-8c3c-711f0786f6ea,MSI PRO-B660M-B-DDR4,270.0,LGA1700,Micro ATX,64,2,Black / Silver
d5a325dc-0a8a-44a6-be86-e453cd2c3f31,MSI Z270 GAMING M3,500.0,LGA1151,ATX,64,4,Black / Red
1629ef62-de86-41b6-ad9e-3a55699d0244,ASRock Z390M-ITX/ac,,LGA1151,Mini ITX,64,2,Black / Silver
6f0164c4-eb81-4ee4-beca-b9aa6b38a0c7,ASRock A320M-DVS R4.0,,AM4,Micro ATX,32,2,Black / Silver
664dc0aa-0b4f-455a-8150-ed823ea247be,Gigabyte Z690M AORUS ELITE DDR4,,LGA1700,Micro ATX,128,4,Black
b393c1fd-f6d5-439c-a7d7-3c4e43ee5a25,Asus SABERTOOTH X99,,LGA2011-3,ATX,64,8,Brown / Black
179cfd57-f660-42e5-931c-29f10dd76d19,MSI Z170-A PRO,,LGA1151,ATX,64,4,Brown / Black
de2b72b1-5349-4bd7-a05e-c0015ae806ed,Asus WS Z390 PRO,3393.81,LGA1151,ATX,128,4,Black / Silver
d3107167-bfb7-4837-a5b9-4d2ac405b11c,ASRock X299 WSI/IPMI,241.99,LGA2066,Mini ITX,64,4,Black / Silver
44472ec4-2f11-4c4e-b4b6-e357cbae393b,ASRock X299 Steel Legend,451.06,LGA2066,ATX,256,8,Silver / Black
ddfa2dd7-458f-46e3-860e-e9d9aecd1d8a,Biostar H81MHV3,,LGA1150,Micro ATX,16,2,Black / Yellow
9dba2ddc-b2b1-4359-bd48-992502dc7b8c,Gigabyte GA-AX370-Gaming K7,,AM4,ATX,64,4,Black
fc3ba6b2-a10b-44ff-a02a-f40e933c600c,MSI AM1I,,AM1,Mini ITX,32,2,Black / Silver
6def7752-d634-4694-9c2d-572c1cf3d79e,Gigabyte H370 AORUS Gaming 3 WIFI,,LGA1151,ATX,64,4,Black / Orange
728991f6-f7d1-49f6-b86b-401926e226ad,Asus TUF GAMING B550M-ZAKU (WI-FI),,AM4,Micro ATX,128,4,Black / Red
204a7bab-c289-4e15-bc78-da3a2a246c14,Asus PRIME H270-PLUS-CSM,,LGA1151,ATX,64,4,Black / Silver
9695b032-b88f-4cce-9381-4125b6e63682,Supermicro C9Z390-CG-IW,590.5,LGA1151,Mini ITX,64,2,Black
e909db7f-03de-4392-a7e5-5ff96288451a,ASRock X570 PG Velocita,,AM4,ATX,128,4,Black / Silver
f2fa9b11-979d-468c-a62c-1e0cc28d1620,Asus PRIME B650M-K,,AM5,Micro ATX,96,2,Silver / Black
857dba50-d8eb-4056-aed7-6085531f9f11,ASRock C236 WSI,,LGA1151,Mini ITX,32,2,Green / Blue
503e2102-4902-4d17-915a-0c2cf046b072,MSI H110M PRO-VD PLUS,,LGA1151,Micro ATX,32,2,Black / White
40d363a7-c3d5-4cc3-9c45-21dbde71685b,Gigabyte GA-AX370-GAMING 5,,AM4,ATX,64,4,Black / White
06e29e74-b0a0-47cf-b329-6816ede3d75e,Asus TUF B360-PRO GAMING,,LGA1151,ATX,64,4,Black / Orange
c9dfcb0d-081a-4504-a327-d8dfcda904e6,MSI MEG Z690 GODLIKE,,LGA1700,EATX,192,4,Black / Silver
ac38c5c9-2e32-4f33-a40a-18d89191ad5e,Gigabyte GA-Z270X-Ultra Gaming,,LGA1151,ATX,64,4,Black / Silver
b7326978-0c86-4340-ab66-5d05a5f214d8,ASRock Z370M Pro4,,LGA1151,Micro ATX,64,4,Black / Silver
ced31864-adf9-477f-b31f-0c3f99f922b4,MSI B360-A PRO,,LGA1151,ATX,64,4,Brown
996586c8-6747-4652-898c-ac808ebaa864,MSI B450M BAZOOKA V2,,AM4,Micro ATX,64,4,Black
d154a8ce-7f7c-4d8a-aa7f-10b897c088e3,Asus WS X299 SAGE,522.15,LGA2066,SSI CEB,128,8,Black
5aa8476e-df2b-4a1c-968d-6e3928b010f8,ASRock Z590M Phantom Gaming 4,,LGA1200,Micro ATX,128,4,Silver / Black
8a0be40c-8a15-4abe-a07b-7b1579936a88,ASRock A320M-ITX,,AM4,Mini ITX,32,2,Black / Silver
ba063b0f-2133-48e0-8bc8-507eff2f9c5a,Asus A68HM-Plus,,FM2+,Micro ATX,32,2,Black
fb4f55b4-dd11-4b8d-88c7-049ada6b9820,Asus TUF Z370 Pro Gaming,,LGA1151,ATX,64,4,Black / Yellow
f9caf484-17f7-4bc9-87c6-090117942c81,ASRock Z370 Killer SLI/ac,,LGA1151,ATX,64,4,Black / Silver
ee586071-5863-415e-b3a5-f29040495d81,Gigabyte X570 AORUS PRO,,AM4,ATX,128,4,Black / Silver
42df6062-e9ed-43fd-85b4-0c6a546d70dc,Gigabyte Z690I AORUS ULTRA PLUS DDR4 (rev. 1.0),,LGA1700,Mini ITX,64,2,
9b494130-7376-456c-afad-0932949a1c58,Gigabyte Z590 GAMING X,,LGA1200,ATX,128,4,Black / Silver
c9059b7e-4682-4d08-9ef7-3ff8005f8f28,MSI MAG B560M MORTAR,,LGA1200,Micro ATX,128,4,Black
8013249c-4ac6-4304-90ee-6e7b44b76c19,Asus P8Z77-I Deluxe,,LGA1155,Mini ITX,16,2,Black / Blue
997df990-516e-4c02-9e36-83ad195745dd,Asus Z170-AR,,LGA1151,ATX,64,4,Black / White
bf79ab81-00ff-42e4-9008-04b24a218ddd,MSI MAG Z590 TORPEDO,209.99,LGA1200,ATX,128,4,Black / Blue
c483e8b8-1efe-408d-a178-57cce3a75ba5,MSI B250M PRO OPT BOOST,280.49,LGA1151,Micro ATX,32,2,Black
224703c6-c175-40ac-95d9-58203d1023c2,Gigabyte B550M S2H,,AM4,Micro ATX,64,2,Black / Silver
15b5dddf-9194-4b1e-9a25-2718360917c6,Gigabyte GA-H110M-H,,LGA1151,Micro ATX,32,2,Black / Silver
f8273bae-e96e-481b-8748-5e4cd1a9ac47,MSI B250 PC MATE,,LGA1151,ATX,64,4,Black / White
0a1df9f9-981f-433d-a369-78da59a6884a,MSI Z270 GAMING PLUS,,LGA1151,ATX,64,4,Black / Red
a4b62f2f-7db1-4d09-bab0-4bdee086a113,Asus PRIME X399-A,,sTR4,EATX,128,8,Black / Silver
11806449-b2b6-4279-a74a-99ffe346d9eb,Gigabyte Z690I AORUS ULTRA LITE,,LGA1700,Mini ITX,96,2,Black
e40ad948-d91e-4551-a497-aa6680f24ef3,Asus WS C246M PRO,449.9,LGA1151,Micro ATX,128,4,Black
e0f99a45-28ef-4ec7-9ccf-8b437b431b5d,MSI MAG Z690 TORPEDO,,LGA1700,ATX,192,4,Blue / Black
2f206e4e-e6a2-4c98-bd8b-116234c776c6,NZXT N7 Z490,,LGA1200,ATX,128,4,Black
8701ed30-1752-436a-8119-67556a1397b0,MSI B560M PRO-VDH,,LGA1200,Micro ATX,128,4,Black
5be33fbd-6341-4f29-89a5-54f1b07ad0c1,MSI Z97-GAMING 7,,LGA1150,ATX,32,4,Black / Red
ffb3ab8c-a261-4b01-9fd4-37f36c6c41e9,Gigabyte GA-Z97X-GAMING 7,,LGA1150,ATX,32,4,Black / Red
e057be8e-92c3-4396-89e5-673a603f5596,Asus RAMPAGE V EXTREME,,LGA2011-3,EATX,64,8,Black / Red
0df1ece3-943b-44fd-a080-252f31ee08a4,Asus H110M-D,,LGA1151,Micro ATX,32,2,Black / Silver
67aa077e-f7bb-4c83-966e-1356d323d857,ASRock H370M Pro4,,LGA1151,Micro ATX,64,4,Black / Silver
52dcfbbf-953c-47ac-8d1c-9a230439bb8d,ASRock B650M-C,,AM5,Micro ATX,192,4,Black
57396659-a424-4421-8d63-19ffa33825f7,Gigabyte B650M GAMING WIFI,,AM5,Micro ATX,96,2,Black / Silver
e9e19539-7a13-4f64-9684-20e361fceea4,MSI B560M PRO WIFI,179.0,LGA1200,Micro ATX,64,2,Black
aa02cd78-7a38-4d57-9f1b-42e1ba99bc2b,ASRock X570D4U,294.0,AM4,Micro ATX,128,4,Green
3bbb5dac-5d2a-4120-871d-730d35afe723,Biostar B365MHC,,LGA1151,Micro ATX,32,2,Black / Yellow
2d4b0a42-a303-4ab3-9abd-f9bdd7aa2025,Asus PRIME X670E-PRO WIFI-CSM,,AM5,ATX,192,4,Silver / Black
d6af0b5b-5315-4415-8ebe-03bd07479057,MSI MEG Z590 ACE,489.0,LGA1200,ATX,128,4,Black
093aa45c-296e-4245-8c02-e6186961a33c,MSI MEG Z590 GODLIKE,469.92,LGA1200,EATX,128,4,Black / Silver
94c2b307-a4c4-4e6c-940c-47f12bd4f794,MSI H510M PRO-E,,LGA1200,Micro ATX,64,2,Black / Silver
4c1bcc5c-ee44-496d-91fd-fd13db4e753f,Biostar B550MX/E PRO,,AM4,Micro ATX,128,4,Black / Silver
771c9f1c-d0b7-4968-8b53-849b7a9101cb,Asus PRIME Z590-V,214.94,LGA1200,ATX,128,4,Silver / Black
8d4d4fd1-0ab7-43e0-9d66-7adee5fe75e5,MSI PRO B660M-A WIFI,,LGA1700,Micro ATX,192,4,Black / Silver
f0026714-8b8d-495b-9635-f53f00c12943,MSI Z97-G45 Gaming,,LGA1150,ATX,32,4,Black / Red
76afaa54-9033-45ef-b230-8663b013565b,ASRock H110M-HDV,,LGA1151,Micro ATX,32,2,Black / Orange
031d26a1-259a-4ce6-9d61-4eae40bcb00c,Asus 970 PRO GAMING/AURA,,AM3+,ATX,32,4,Black / Red
c9389ca9-11a8-4741-8efd-ee106fdb5ca1,Asus STRIX H270F GAMING,,LGA1151,ATX,64,4,Black / Silver
eca66b0a-016a-486d-b91c-be6baf460774,Asus CROSSHAIR VI HERO (WI-FI AC),,AM4,ATX,64,4,Black / Gray
6a805007-6653-48ea-88b0-c8eeaaf805ac,ASRock B460M Pro4/ac,,LGA1200,Micro ATX,128,4,Silver / Black
d4dfb014-d2d7-4b3b-93cc-062e34dcd0ed,MSI PRO H410M-B,,LGA1200,Micro ATX,64,2,Black / Silver
8b7094a5-8a69-4d28-a29a-2a353d290999,MSI 760GMA-P34(FX),,AM3+,Micro ATX,16,2,
30f8d597-9277-47ec-aa7c-053c58a1701e,Gigabyte B760 AORUS ELITE,,LGA1700,ATX,192,4,Black
6431fc46-a232-4e7f-9b4b-48d83c7cc520,Gigabyte Z590 AORUS ELITE,294.94,LGA1200,ATX,128,4,Black
910f90f4-cbea-4c86-a630-90599f48d768,Asus ROG STRIX Z490-G GAMING (WI-FI),,LGA1200,Micro ATX,128,4,Black
d8f51d55-23b0-4bca-aaa6-dd09df3b4229,Asus Sabertooth X58,,LGA1366,ATX,24,6,Brown / Black
83fe81d3-2a86-4419-9a24-5274f03b0e06,Gigabyte GA-H110M-DS2,,LGA1151,Micro ATX,32,2,Black / Silver
7da1e137-9119-454b-b849-0f15d32102d5,Asus TUF Z390M-PRO GAMING (WI-FI),,LGA1151,Micro ATX,128,4,Black / Gold
30434544-4340-4562-99ec-153a19509f26,ASRock Z590 OC Formula,219.0,LGA1200,EATX,64,2,Green / Black
e7dfb5f0-4f0c-4419-88ba-f53d72e5f5ed,MSI B460M PRO-VDH,,LGA1200,Micro ATX,128,4,Black
c92f2f4d-ec26-4a0e-8bfd-3a659335be7f,Asus PRIME B360M-K,,LGA1151,Micro ATX,32,2,Black / Silver
fe4bc196-dc1b-4642-ad96-78568807e128,Asus Crosshair V Formula-Z,,AM3+,ATX,32,4,Black / Red
e910dbc0-5496-49ae-9f3a-f9414bda088b,Asus A88XM-A,,FM2+,Micro ATX,64,4,Black / Gold
0557ca46-56ed-4812-bcf7-f15f7bb70f2b,ASRock Z97 Extreme6,,LGA1150,ATX,32,4,Black / Blue
891ad5e6-208d-47a4-92e3-bda26f9957d9,Gigabyte X399 AORUS PRO,,sTR4,ATX,128,8,Black / Silver
a0798a7d-29aa-469e-87dd-a4848e5a34b3,Asus PRIME B560-PLUS AC-HES,,LGA1200,ATX,128,4,Silver / Black
80e776f7-b9f3-42c0-bc05-1298a18dbad5,Asus PRIME H410M-A/CSM,,LGA1200,Micro ATX,64,2,Black
3e37ff99-295f-47cd-afac-233d59896825,Asus ROG MAXIMUS XI FORMULA,,LGA1151,ATX,128,4,Black
398b2326-4a63-4255-91d2-e74add8c78a0,Asus X99-DELUXE II,,LGA2011-3,ATX,128,8,Black / White
62f78f94-c5ef-4939-9cd0-d91461076467,Asus ROG Strix X399-E Gaming,,sTR4,EATX,128,8,Black
203df024-cbda-4777-a8c8-4bb9e5e845db,MSI B550M PRO-VDH WIFI (CEC),,AM4,Micro ATX,128,4,Black
2c1a37b7-6d9e-4555-8ca1-75549268bbc7,Asus PRIME X670-P WIFI-CSM,,AM5,ATX,192,4,Silver / Black
d87db1c1-a052-4e4a-983c-c254652ac4e3,Asus Sabertooth X79,,LGA2011,ATX,64,8,Brown / Black
c8b7bf67-57ff-4e48-8fa1-6781edc9f7f6,Gigabyte GA-B85M-HD3,,LGA1150,Micro ATX,16,2,Black
8ec6f1b7-af86-4b51-8152-d10426732012,Gigabyte GA-Z97-HD3,,LGA1150,ATX,32,4,Black / Gold
7342d7e1-040f-4d26-be2a-5b34583915ca,MSI Z370M MORTAR,,LGA1151,Micro ATX,64,4,Black / Red
b4f06689-a67a-4684-a65f-b104434dfa94,Asus ROG STRIX B460-H GAMING,,LGA1200,ATX,128,4,Black / Red
a52c2a09-981b-4cbc-bf72-b6d4d30ac852,Gigabyte B550M GAMING,,AM4,Micro ATX,64,2,Black / Silver
5dc6f212-2791-4cce-b2f7-a377cfc7887e,Gigabyte B560M AORUS ELITE,,LGA1200,Micro ATX,128,4,Black
b55ae468-385f-4812-9c51-91c09a7b692f,MSI MAG B560M BAZOOKA,,LGA1200,Micro ATX,128,4,Black / Green
4549369d-5674-47f6-b249-e8166a280052,Asus ROG Maximus XIII Extreme,589.99,LGA1200,EATX,128,4,Silver / Black
eb28b57d-df99-47d1-a04b-5521bca9674e,ASRock H510M-ITX/ac,,LGA1200,Mini ITX,64,2,Silver / Black
23525e3c-d599-4bd5-bfae-fc3ec37c59b2,Gigabyte GA-B250M-D3H,,LGA1151,Micro ATX,64,4,Black / Gold
eb265de9-813a-4856-ae46-a52a0fc4d58d,Asus H97-PLUS,,LGA1150,ATX,32,4,Black / Gold
6e3d4392-c48c-4bdb-a13e-f39432bfba45,Gigabyte GA-H97N-WIFI,,LGA1150,Mini ITX,16,2,Black / Silver
d0836358-3850-4471-88c3-ac2ad03c3f14,MSI Z170A SLI PLUS,,LGA1151,ATX,64,4,Black / Silver
4271fa50-7557-4ab7-a6bd-1c3f6fac9d6d,Gigabyte GA-F2A68HM-S1,,FM2+,Micro ATX,64,2,Black
a5c7eead-1cc8-455f-a0c2-cb364f460573,Asus PRIME B250-PLUS,,LGA1151,ATX,64,4,Black / Red
8a86ec00-1150-4da4-98b5-6489e0460f84,MSI Z270 GAMING M7,,LGA1151,ATX,64,4,Black / Silver
08cf66ea-a3e4-4d70-bc6c-82bd295af36e,MSI Z370 GAMING M5,,LGA1151,ATX,64,4,Black
84ee59ca-c1e3-41ab-a490-20b92783805f,Asus Prime B360-Plus,,LGA1151,ATX,64,4,Black / Gray
87e5784a-b172-42ed-9477-80bac1ee7310,MSI B550M PRO,,AM4,Micro ATX,64,2,Black
06b037f7-4d78-41bc-809c-3ae386a4804b,ASRock Z490M-ITX/ac,199.99,LGA1200,Mini ITX,64,2,Black / Silver
d00a6631-2ec4-428b-9a60-2b722f4576a0,Asus ASUS B85M-E,,LGA1150,Micro ATX,32,4,Black / Gold
7210fce5-9ddc-434c-84c0-313bbc3b08e2,Gigabyte GA-Z170-HD3,,LGA1151,ATX,64,4,Black / Gold
705bba4d-5a00-4097-bb2f-df493d6e81c0,MSI X99A GAMING PRO CARBON,,LGA2011-3,ATX,128,8,Black / Silver
3efd863f-adf0-44ea-b77f-7d4d9d68581c,MSI A320M PRO-M2 V2,,AM4,Micro ATX,32,2,Brown / Black
9d88f24e-ebc9-44fe-bcba-14d6faf2dcfb,MSI MEG Z490 ACE,398.0,LGA1200,ATX,128,4,Black / Gold
492b6ac6-6d14-4241-baa3-30014b117369,Asus Prime B760M-K,,LGA1700,Micro ATX,96,2,Silver / Black
392f9e12-4305-4c4a-974c-57fd85b0c8f9,Gigabyte Z590 AORUS XTREME,848.48,LGA1200,EATX,128,4,Black
29b73761-7756-43c1-8dd5-4a54c1d2f1e7,Gigabyte B660M GAMING X AX DDR4,,LGA1700,Micro ATX,128,4,Black
4775efd4-d6a1-4905-9f40-886699f4fab8,Asus ROG STRIX B460-F GAMING,,LGA1200,ATX,128,4,Black / Silver
ba433bdf-6d2a-4571-b3c7-9a8dda2244be,Asus MAXIMUS VII RANGER,,LGA1150,ATX,32,4,Black / Red
e1bceed8-5ce3-48fc-90ce-504ba5a3e365,Asus Z170M-PLUS,,LGA1151,Micro ATX,64,4,Black / Gold
f320706f-efe6-4288-a248-59a0c9c14e70,ASRock B550 Taichi Razer Edition,,AM4,ATX,128,4,Black / Silver
db3abfa6-6733-4737-aed0-ca1ff448d1f1,ASRock X99 Extreme4,,LGA2011-3,ATX,128,8,Black / Blue
9667747c-f1fc-4cb6-a8bb-343485d2ff45,ASRock FM2A68M-DG3+,,FM2+,Micro ATX,32,2,Brown / Black
02ab666c-1352-40fd-be1c-ed5013a08b94,MSI Z170A GAMING M3,,LGA1151,ATX,64,4,Black / Red
84bccf6b-3ade-4459-975a-359509e9e89f,MSI B350 GAMING PRO CARBON,,AM4,ATX,64,4,Black
295b34a2-301a-4962-8797-46e5c14f342d,ASRock A320M-DGS,,AM4,Micro ATX,32,2,Black / Silver
810c3300-9450-40a4-91ab-8ec12938fa6e,Asus ROG STRIX B350-I GAMING,,AM4,Mini ITX,32,2,Black / Silver
c6f41d61-757d-44ef-9146-22bcd3da0ccb,ASRock X570 Phantom Gaming 4S,,AM4,ATX,128,4,Black
9b113913-2ae8-4337-b440-bb214c3e778d,Gigabyte H410M H,,LGA1200,Micro ATX,64,2,Black / Silver
f18b56d1-e4c3-4f33-a706-50ac50b459a4,MSI MAG B460M MORTAR,,LGA1200,Micro ATX,128,4,Black / Silver
aa6e3c9e-85fb-422d-b393-3ce9110f05cf,ASRock Z490 Phantom Gaming 4,119.99,LGA1200,ATX,128,4,Black / Gray
bdbc47ee-e831-4f5d-b728-e50e40253121,Asus TUF GAMING B760M-E D4,,LGA1700,Micro ATX,128,4,Black / Orange
2742f973-4268-474b-83c1-d27de526f58d,Gigabyte H470M H,,LGA1200,Micro ATX,64,2,Black
707055b0-47d6-4c34-8911-2bd8652a3850,Gigabyte GA-X58A-UD7,515.0,LGA1366,ATX,24,6,Blue / White
c17d0a59-d87b-4a4b-b789-fc40a23145b6,ASRock H310CM-HDV/M.2,,LGA1151,Micro ATX,32,2,Black
129a6995-93bf-408f-a68c-547cb07f6201,Asus Z10PA-D8,,2 x LGA2011-3,ATX,512,8,Blue / White
cf222bea-2dcf-4a84-b0db-547acfd4670d,Gigabyte GA-78LMT-S2,,AM3+,Micro ATX,16,2,Blue / White
38768225-84d6-4d02-9a62-2b2e5f5f9948,MSI H81M-E33,,LGA1150,Micro ATX,16,2,Black / Blue
0f264f92-9816-4482-b886-c365598a0487,Gigabyte GA-990FXA-UD3 R5,,AM3+,ATX,32,4,Black
64a807d5-c999-4540-bfdf-3ec51365ea4a,MSI B150M MORTAR,,LGA1151,Micro ATX,64,4,Black / White
81964bc0-1383-4eee-95c8-f667cf03bed7,Asus TUF X299 MARK 2,,LGA2066,ATX,128,8,Black
2b4e9241-e574-4447-adfd-467f5c467dd6,Asus ROG STRIX Z490-A GAMING,,LGA1200,ATX,128,4,Black / Silver
73653718-400d-477c-9f4c-611ee5d056fc,Asus TUF GAMING B460M-PLUS,,LGA1200,Micro ATX,128,4,Black / Gold
c4cb97c6-2a48-4e11-bdde-8d20d5105609,MSI MEG X299 CREATION,,LGA2066,EATX,128,8,Black
991ef724-2ea5-427d-b976-96a01a70a378,MSI A68HM-GRENADE,394.02,FM2+,Micro ATX,32,2,Brown / Black
cb7f59e9-34a3-4848-b105-4323da917d3e,ASRock Z390 Taichi,,LGA1151,ATX,128,4,Black / Silver
b22df92f-853c-4bc0-8440-b5201f277fd0,Biostar B85MG,,LGA1150,Micro ATX,16,2,Black / Red
ac5081e4-7186-420f-9ec5-621c5ad10294,Gigabyte Z390 D,,LGA1151,ATX,128,4,Black / Silver
ddacb0aa-6c4c-4091-9f10-1141cc562913,MSI Z87-G41 PC Mate,,LGA1150,ATX,32,4,Black / Blue
a784cea8-9888-4c51-aef4-e150c090f1d7,Asus Z97-K/CSM,,LGA1150,ATX,32,4,Black / Gold
3d7b9c46-d9e3-4a19-85b9-c9ff04880352,Gigabyte GA-Z97X-Gaming 5,,LGA1150,ATX,32,4,Black / Red
4449a9c7-1919-4ee8-8c46-c5b41285fe60,ASRock X99E-ITX/ac,,LGA2011-3 Narrow,Mini ITX,32,2,Black / Blue
5ca26b60-d5b5-47dd-b9aa-448d06e601a8,Asus ROG STRIX B360-H GAMING,,LGA1151,ATX,64,4,Red / Black
764772ee-e87b-4c47-8440-0ed24e3ff751,Asus PRIME Z490-V,,LGA1200,ATX,128,4,Black / Silver
1505cd58-dad5-42a6-abfa-c41a20f0e579,Asus PRIME B760M-A WIFI-CSM,,LGA1700,Micro ATX,128,4,Silver / Black
9d0388c1-3463-4118-9dce-0e5051bd7311,ASRock H610M-ITX/eDP,138.23,LGA1700,Mini ITX,64,2,Silver / Black
4131d84c-9dff-4954-818f-5eb890c424e3,Asus Z97-A/USB 3.1,,LGA1150,ATX,32,4,Black / Gold
dc809eb2-be3c-4274-8348-bf4c5ea0f2c8,Asus MAXIMUS VIII RANGER,,LGA1151,ATX,64,4,Black / Red
b9898800-a7b6-41c3-a754-cd82bcd3a831,MSI Z270 TOMAHAWK,,LGA1151,ATX,64,4,Black / Red
226fc4bd-6e87-47a5-ae43-8bd46f2127fb,Gigabyte GA-AX370-Gaming 3,,AM4,ATX,64,4,Brown / Red
976451c9-8724-43ff-9ce1-c27545d90821,Asus ROG MAXIMUS XII EXTREME,589.0,LGA1200,EATX,128,4,Black
03ff750e-c105-477a-90d6-87aa9101e166,MSI Z270 GAMING PRO,365.0,LGA1151,ATX,64,4,Black / Red
853942e4-a59a-4cef-a023-1d7aebe56ea2,Gigabyte Z690 UD AX,,LGA1700,ATX,192,4,Black
266d8492-f5e8-471d-a787-3a32ef337c77,Asus PRIME B560M-K,,LGA1200,Micro ATX,64,2,Silver / Black
