id,display_name,price,type,efficiency,wattage,modular,colour
5e017b87-1d28-42c9-9527-afe5588d2e3f,NZXT C (2019),,ATX,gold,850,Full,Black
3f8ba0cc-1553-4fc7-b24d-a57a495ae747,Silverstone DA1650 Gold,,ATX,gold,1650,Full,Black / White
2c8d6372-06c2-4ff5-94dc-b973bf308a0e,Corsair CX850M,,ATX,bronze,850,Semi,
4f087567-5b81-4c6d-b735-1e1cb93b3dad,SilentiumPC Vero L2,,ATX,bronze,600,False,Black
5b9cb76a-29ea-4db1-8ef2-5f84ac7c7428,FSP Group Dagger Pro,154.99,SFX,gold,850,Full,Black / Gold
2bedfd54-c936-43db-b267-39793bcf6285,SeaSonic PRIME,304.0,ATX,gold,1000,Full,Black
ad8fc408-2626-401c-a873-04668c9401a2,Cooler Master MWE Gold 1250 - V2,,ATX,gold,1250,Full,Black
fe22c3c4-60b2-4cbf-bb68-b5f11c9ba243,KOLINK Classic Power,,ATX,bronze,400,False,Black / Red
e7e276b7-882f-411e-bd9c-7011ba616473,Cooler Master V700,,ATX,gold,700,Full,
a065ff32-244a-4b8c-8427-76b61c378865,be quiet! Straight Power 11 650W,,ATX,gold,650,Full,
a33cb6b6-e7e1-4521-b46e-7eebffd3602a,MSI MAG A600DN,,ATX,plus,600,False,Black
354a9649-27b6-46af-8b01-ad6c624eff7a,Corsair RM850,,ATX,gold,850,Full,
148b8db7-3a08-40b4-a425-96bc98124f17,Corsair TX550M,,ATX,gold,550,Semi,Black
b2000c2a-7ab5-4b89-84b4-729501341685,Cooler Master G500,,ATX,gold,500,False,Black
1ece5deb-e787-4095-a9ff-bc563798eda8,Thermaltake Litepower,,ATX,,450,False,
63bc1289-7e69-4d4a-a88b-c585b7079ec1,Montech TITAN GOLD 850W,172.99,ATX,gold,850,Full,Black
93e37c2c-85b5-424f-aab6-7b73725a62dc,Antec NE1000G M ATX3.0,175.39,ATX,gold,1000,Full,Black
cc782a07-f877-43ad-afc4-ed1dbab05649,Deepcool PF350 230V,,ATX,plus,350,False,Black
4a8f494f-1cc5-446f-bc07-252b70b6cdae,Cooler Master MWE White V2 230V,,ATX,plus,550,False,Black
09a60ca2-b2a1-49e4-956d-e3359de05bc0,EVGA SuperNOVA 650 GS,,ATX,gold,650,Full,
706e5c6a-b11e-4f08-8e98-ff0aa1c8a5ef,Xilence XP1050MR9,203.09,ATX,gold,1050,Full,Black / Red
d05cb84d-005f-4492-bb8c-701736d7ee1e,Deepcool DA700N,,ATX,bronze,700,False,Black
e70cc646-e7cb-4c59-b0a0-f0411a4df69e,be quiet! Dark Power 12,,ATX,titanium,850,Full,Black
f0dd89b2-695b-4c91-a07f-68b04c9543ed,Antec CSK,,ATX,bronze,650,False,Black / Yellow
2d174cca-6534-442b-9290-6c9dde100570,SilentiumPC Supremo FM2,,ATX,gold,750,Full,Black
19e47e6e-0b2f-4bb6-9cd2-96c61392104d,Super Flower Leadex III Gold,113.68,ATX,gold,550,Full,Black
9e69f279-c3ba-4f6e-8feb-1545d14c62d8,EVGA SuperNOVA 850 T2,,ATX,titanium,850,Full,
cb70a7be-249b-4119-b664-08990784d017,SeaSonic S12II,249.25,ATX,bronze,520,False,
42b39641-de24-4acf-b0b4-6ba1e95b5709,Cooler Master Silent Pro Gold,,ATX,gold,800,Semi,
e8dc8b4f-6f9e-4ad9-94a9-752f35517d24,Corsair RM650x,203.8,ATX,gold,650,Full,
f48c7847-9a76-4a05-aa50-e6e9567aa017,Antec VP PLUS,,ATX,plus,500,False,Black
8e45a42b-c0d5-4958-bdb6-f9da1f8e457e,EVGA SuperNOVA 1000 G7,,ATX,gold,1000,Full,Black / Blue
716f6290-1bb7-4219-9a53-0218363635f9,Silverstone Strider,,ATX,plus,500,False,
93acab7b-2107-4349-bd13-fc1f388a2077,MSI MAG A500DN,,ATX,plus,500,False,Black
d69f781e-01eb-4778-b18f-e37c68b09ea3,SeaSonic FOCUS,114.98,ATX,gold,650,Semi,Black
193475be-8a0f-4c11-8a11-7c9eb1ac3487,Corsair Vengeance 650M,,ATX,silver,650,Semi,Black
bba9b0c1-c176-417b-997f-24000b538d51,EVGA SuperNOVA 1000 P5,,ATX,platinum,1000,Full,Blue / Black
8a3fdd21-a012-4a9d-a78f-01ed361cabbf,EVGA 450 W3,,ATX,plus,450,False,Black
7df1b3ad-2ca5-4655-805a-4b13b47da6e8,Cooler Master MWE 500,,ATX,plus,500,False,Black
e1e3aa72-09c7-4010-95d2-d78ded7afed8,Cooler Master MWE Bronze V2,,ATX,bronze,700,False,Black
b4035c3d-4fd0-45f6-8568-1b4de6ef9226,NOX Hummer X,,ATX,gold,650,Full,Black
d1bcf2a8-86ff-411d-821c-931937a88063,Thermaltake TR2 S,,ATX,plus,650,False,
b6c64dc5-dc91-451f-900f-8cce64bd1109,EVGA 600 BA,,ATX,bronze,600,False,Black
adb47b30-4387-4406-9ab4-00dfa631615f,Cooler Master 600W MasterWatt Lite 230V,,ATX,plus,600,False,
ac26599d-6057-4cdb-b413-330449ed659c,Cooler Master MWE Gold 1050 - V2,605.0,ATX,gold,1050,Full,Black
563ab84d-e61b-47d5-b2f1-565c9944ad43,SeaSonic FOCUS,103.98,ATX,gold,550,Semi,Black
7aa51d33-cecd-4cde-b596-8ffbd6132b12,NZXT C (2019),,ATX,gold,750,Full,Black
0424ff97-cc1f-433d-8e8f-67b406b06b4f,Cooler Master V1000,,ATX,gold,1000,Full,
b1865bed-5d90-4453-a64c-0e9655619487,Phanteks Revolt X,,ATX,platinum,1000,Full,Black / Silver
79c78bd6-078c-4989-bc88-d14545913805,Asus ROG-STRIX-850G-GUNDAM-EDITION,,ATX,gold,850,Full,White
21ba9ed0-bb59-414e-becf-ea1c5ddc4c1d,BitFenix Formula Bronze,,ATX,bronze,600,False,Black
9057ba43-ba2e-4261-bee7-01628e819249,be quiet! System Power 9,,ATX,bronze,400,False,Black
f50b9b85-e0a9-4295-957a-22820149549e,"FSP Group Hydro PTM X PRO,Gen5",269.99,ATX,platinum,1200,Full,Black
f44d7c3f-acc4-47ed-a2bc-a636d98da068,PowerSpec PSX 850GFM,,ATX,gold,850,Full,Black
4dcc69da-11ab-4c3e-8b91-2eaa96089f9f,be quiet! Pure Power 11 FM 850,,ATX,gold,850,Full,Black
8edfb612-7a14-464f-aaf2-98cc7e2f2650,Corsair AX860i,,ATX,platinum,860,Full,
c5abd869-60ad-4d6c-a0a2-03aba9fcf621,Tacens Radix VII AG,,ATX,silver,600,False,Black
ad135c7f-5a7f-4b22-84be-5e58140c9238,Cooler Master MWE GOLD 750 V2,,ATX,gold,750,False,Black
aa69bf48-0b7a-439a-ac5b-71d6bdd5cb07,Cougar GEX,,ATX,gold,750,Full,Black
4d1ed66e-6cf8-41b1-8c5c-8a7a40b2a6d0,NOX Hummer GD,105.68,ATX,gold,750,False,
136d091a-3506-43bb-9b4e-85f9c0d88240,ARESGAME AGS,,ATX,gold,750,Semi,Black / Red
5f503c46-b08e-436a-a670-6d344d068bd6,EVGA SuperNOVA 1000G XC,174.99,ATX,gold,1000,Full,Black
a6872b57-ef9e-45bb-b149-f0500b1a7e8b,EVGA GE,83.79,ATX,gold,600,False,Black
89a9fc67-a834-4337-a7ab-0ff765305029,Asus ROG Strix Aura Edition,189.99,ATX,gold,750,Full,Black
85a80730-5c50-4f32-804d-9ece3a841803,LC-Power LC6650 V2.3,,ATX,bronze,650,False,Black
0726be4d-6a54-46c8-87d6-161f9581555e,Cooler Master XG650 Plus,127.61,ATX,platinum,650,Full,Black
947119b3-865e-4155-b193-f664d746837b,FSP Group HYPER K PRO,,ATX,plus,600,False,Black / Yellow
2955051f-f4f4-464c-9ee3-33a6ad3891b9,Antec High Current Gamer Gold,,ATX,gold,650,Full,Black
5222c832-b20e-44ca-8af2-398e60dfdfdc,Thermaltake Smart RGB,,ATX,plus,500,False,Black
8207f492-e615-41e2-a0bf-8b48a8a07908,Silverstone Strider Titanium,329.99,ATX,titanium,1100,Full,Black / Blue
eb25193d-8aeb-4604-950b-10e99e45017a,SHARKOON SilentStorm Cool Zero 850,163.59,ATX,gold,850,Full,Black
daafe257-f478-43ba-bf93-60cc6c610e73,Cooler Master V1200,,ATX,platinum,1200,Full,
293c2e68-23b2-483a-9635-fe4d87d7a7e8,Cooler Master G750M,,ATX,bronze,750,Semi,
8aa06e15-9390-4a29-a6ce-3cc819172279,Silverstone Essential,103.99,ATX,gold,750,False,Black / Yellow
3a683f43-6f9f-478f-89b3-6a26896e82fc,EVGA GE,78.67,ATX,gold,500,False,Black
1072088d-d155-4abe-b57e-044c07960e05,Antec Signature Platinum,264.37,ATX,platinum,1300,Full,Black
8a73be8f-5d95-4f36-94f4-cc4ceb843bd9,Enermax Revolution D.F. X,149.99,ATX,gold,1050,Full,Black
70d56db7-cf00-4c9b-b08a-658d104c6f4e,Azza PSAZ-750PT14,,ATX,platinum,750,Semi,
df47efed-2ef5-4add-bea7-b85da5dc0efe,Fractal Design Ion+ 760P,,ATX,platinum,760,Full,Black
bc21f8cf-bae3-49e5-bec8-fe432fdc3058,Enermax CYBERBRON,,ATX,bronze,600,False,Black / Silver
9da3766a-a00f-4a97-ab47-641610a081ba,Silverstone ST85F-GS-V2,121.11,ATX,gold,850,Full,
d080ad0c-9e7e-41ee-b77c-0f116a5fe530,Deepcool DQ750-M-V2L,,ATX,gold,750,Full,White / Black
cb6b2c4a-e682-4827-9343-11fb738a90e2,Silverstone SX-G,133.09,SFX,gold,700,Full,Black
afca3497-e178-47b0-a5d4-ec391ccdb6f8,Corsair RM650i,,ATX,gold,650,Full,
c9cc4adf-4b1d-4f6f-bce5-d290708e9203,Corsair TX850,499.93,ATX,plus,850,False,
90d0e69e-ab78-4cc8-91d2-28230cf208ae,Cougar VTX,,ATX,bronze,500,False,Black
c1223e00-77cf-4617-ae51-a74b6e5381fa,Xigmatek NRP-PC602,,ATX,bronze,600,False,
b54073bf-f2be-4452-b4a6-c56c65d17a3b,Corsair VS550,,ATX,,550,False,
3429cc9c-7d0c-4886-b1ef-5c0f65053345,FSP Group Hydro PTM PRO,149.99,ATX,platinum,750,Full,Black
8df0fbd9-9fe4-4a3a-bcce-053d03faf012,Silverstone Strider,99.99,ATX,bronze,700,Full,
d0db3b4b-7f92-4494-805c-f3339b4aa46f,Thermaltake Toughpower PF1 - TT Premium Edition,,ATX,platinum,850,Full,Black
48bcfc3d-8959-4896-91da-1fac010801f7,EVGA 610 BP,69.98,ATX,bronze,610,False,Black
b7b378a1-02cc-4410-9bbc-e161066706f8,Gigabyte B700H,,ATX,bronze,700,Semi,Black
958c5c17-1f4d-4f92-ade8-afe734707837,be quiet! Pure Power 11,,ATX,bronze,350,False,Black
3534a045-1489-4987-85de-8823122ddaec,Mars Gaming MP700,,ATX,,700,False,
6249d6ed-479f-4a14-a39e-edab4183ff5b,G.Skill PS750G,,ATX,gold,750,Full,Black
6589baca-14fa-49c2-9180-7a0f481649be,Enermax Revolution D.F. X,129.99,ATX,gold,850,Full,Black
639bd628-3f46-4662-a977-8858779f8e4b,GameMax GS,,SFX,bronze,300,False,Silver
2b93347e-ee58-4ffe-8b0e-7ff2c556a9af,Xilence XP750MR9,,ATX,gold,750,Semi,Black / Red
5c93db2f-8fdd-47c6-a449-31ace8cb19a7,be quiet! Dark Power Pro 11,159.9,ATX,platinum,650,Semi,
b7772100-1c89-447d-b934-0e2fbfef6f29,Thermaltake Smart SE,124.42,ATX,,630,Semi,
9cd963dc-3fe0-48d1-b89d-57f89d459bbd,SeaSonic Core GC,,ATX,gold,650,False,Black
a3d9ba47-601b-4282-9740-eb4f6f74fbd5,Antec NeoECO Gold ZEN,,ATX,gold,600,False,Black / Gold
c1d1af68-997b-4651-aa36-c4628996745f,SeaSonic Platinum,,ATX,platinum,400,Full,
5d1a66e8-6294-4022-a60a-c287472032f3,Cooler Master V850,,ATX,gold,850,Full,Black
f4ba04bc-62e5-4de5-a2a7-5f2032502645,be quiet! Pure Power L8,,ATX,bronze,300,False,
9aa4ee89-9c15-4866-a83c-c202bf2ad6a8,Corsair HX1050,399.0,ATX,gold,1050,Semi,
bd1681c9-1b06-4b9e-9536-cd4c44a56f15,GameMax GM-1050,,ATX,silver,1050,Semi,
f6d3685e-a333-43d1-85d1-bc6143734f2e,SeaSonic PRIME Ultra Platinum 1000,341.46,ATX,platinum,1000,Full,Black
3c8608d3-870e-4d89-aa82-24e29265cfac,be quiet! Pure Power 11 CM,,ATX,gold,500,Semi,Black
8cdef8b9-540c-438e-99c7-f1bc9e3f70a1,Silverstone SX650-G,139.99,SFX,gold,650,Full,
a01ef53d-6679-4d06-b95f-327949b44f91,Sparkle FSP300-60ATV,59.99,ATX,,300,False,
326e2e64-bc05-4f66-ae4d-211b8625d1af,Cooler Master MasterWatt Lite 500W Full Range,,ATX,plus,500,False,
2d089ce9-98dd-4750-ada9-302fe9813787,EVGA SuperNOVA 750 B2,,ATX,bronze,750,Semi,
d7fcba84-99de-491f-9984-5beaa131acbe,CoolMax V-500,29.78,ATX,,500,False,
01433bb5-f95d-48de-acb0-13d463641a98,FSP Group Hydro G PRO ATX3.0(PCIe5.0),,ATX,gold,1000,Full,Black
85fce9a4-c3a9-4f17-95ff-a49e100ff20a,Silverstone Essential,119.99,ATX,gold,650,False,Black
ff03df02-92cb-4cde-86fa-9b879b8a200d,Antec EARTHWATTS GOLD PRO 750,182.38,ATX,gold,750,Semi,Black
ae7eab20-d466-4a12-aa1c-cc4bc341f0f1,Fractal Design Ion+ 860P,,ATX,platinum,860,Full,Black
d4421413-8247-484e-a551-f909cacc6232,GameMax GX Pro Rampage,,ATX,platinum,1250,Full,White
dcd126f8-fe76-444c-bbce-2fd0f337fed0,SilentiumPC Vero L2,,ATX,bronze,500,False,Black
dedc892e-c95b-437a-94dd-9d20c55e33ed,Xilence XP650R9,,ATX,gold,650,False,Black / Red
b8460e36-fbd1-4e5d-88d2-a9f119ae5087,EVGA SuperNOVA 750 P6,,ATX,platinum,750,Full,Black / Silver
1be82311-119a-4055-9863-1145e354b25d,Apex AL-8250SFX,77.71,SFX,,250,False,
cd11133d-c61b-4b3b-b427-f92d0d2ac417,be quiet! Pure Power 11 CM,,ATX,gold,600,Semi,Black
13262874-1565-4781-9b42-6b4b30a04434,Apevia Spirit,,ATX,,700,False,
cb259bd6-2bfa-4717-b04e-df3a2f37b737,Thermaltake Smart,,ATX,bronze,650,False,
754c54e4-86b3-45ab-9130-dacfee8afe2d,Antec Signature Platinum,239.43,ATX,platinum,1000,Full,Black
a78cab32-ec6b-40c4-8dba-9d09a4f7ecb6,Silverstone Strider Platinum,139.38,ATX,platinum,550,Full,
02abbdf0-1737-4622-b902-8d8e4420919f,Enermax Revolution D.F.,,ATX,gold,750,Full,Black / Silver
5de86435-e2df-4745-8ab1-a3703dbd88e4,Xilence XP400R6,78.38,ATX,,400,False,Black / Red
3b01f5a2-6d82-4c8f-8aaf-e6e657813036,Corsair TX550M,216.53,ATX,bronze,550,Semi,
b547d80d-dbc7-48ef-a9ac-62cc319da0dd,FSP Group HEXA+,,ATX,,500,False,
6d5e4c72-fe78-49d5-b1b4-676caeb2f7c2,Cooler Master 700W MasterWatt Lite 230V,,ATX,plus,700,False,
6a2723f9-6444-450e-bbf8-da7c027c0160,Corsair HX850,,ATX,gold,850,Semi,
530bd580-8385-4346-ae3c-6a1500e8be7a,Cooler Master MWE 450,,ATX,plus,450,False,Black
d99d3d5b-eecd-4988-a7b7-de8382fa7853,NZXT HALE82 V2 550W,,ATX,bronze,550,Full,
ad96e953-e417-45f0-b457-69b64cfa198a,be quiet! SFX Power 3 300,81.7,SFX,bronze,300,False,Black
90d8758e-c8a8-4e23-b0e3-6475a42d4a52,SeaSonic PRIME Ultra Titanium,259.99,ATX,titanium,850,Full,
e08e6b57-dba1-4e14-81c5-d3bb4a602dee,Corsair Vengeance 500,,ATX,bronze,500,False,
69210f0f-4501-4b74-8b7b-5a9da7a60686,EVGA 450 B3,,ATX,bronze,450,Full,
c4cf6a5e-09cc-48f8-a7ba-10431319b2c7,Silverstone DA1000R,,ATX,gold,1000,Full,Black
5dcce628-440c-4232-bd7e-1f1a840f8504,GAMDIAS KRATOS M1 B,,ATX,bronze,600,False,Black
5d8564d3-a254-447e-a8a1-c53b233f3ab0,Gigabyte PB500,,ATX,bronze,500,False,
0fd8d42e-6cd1-4a2b-8c16-efea0496290a,Deepcool DA600N,,ATX,bronze,600,False,Black
abd60c31-82c9-4215-bd0c-9caf40e8e7b5,EVGA 500 BA,,ATX,bronze,500,False,Black
b227c16e-55f4-41f0-a557-72c6b20f4338,KOLINK KL-SFX350,,SFX,bronze,350,False,Black / Green
da4e39d1-084f-411b-801f-7b0b93e61b07,In Win P85,128.34,ATX,gold,850,Full,Black
962f093b-c57f-4c7a-8a98-60ef0329efb1,Thermaltake Toughpower PF3,,ATX,platinum,850,Full,Black
1d6c6c9f-58ee-4044-bdd5-3f8a3ef184e6,Cooler Master MWE Bronze 550,,ATX,bronze,550,False,Black
e1044456-cbef-4c47-b6d7-d813f9eb7f57,Logisys PS550E12BK,39.99,ATX,,550,False,
52547ea5-47a0-460f-8815-5984bb8d29a5,Super Flower Leadex Platinum,599.99,ATX,platinum,1600,Full,Black
e7201c3b-824d-4dd2-9eea-ba62fcfd8be8,Antec EARTHWATTS GOLD PRO 650,,ATX,gold,650,Semi,Black
23500cca-9fe8-4a3c-b3de-23d9a7832c37,SeaSonic 1000FX WHITE,,ATX,gold,1000,Full,White
7f7dca99-86cf-4682-88bd-493bca1dffcd,SeaSonic PRIME Ultra Titanium,,ATX,titanium,650,Full,
b8417080-4d94-497b-a95d-85519539662d,Cooler Master V650,,ATX,gold,650,Full,
ee3903b6-a7a9-46d7-986b-99419d757f93,EVGA 460 BP,,ATX,bronze,460,False,Black
4dad0f77-b4c2-486d-82b2-2f5bfe155994,LC-Power LC6 V2.31,,ATX,gold,550,Full,Black / Gray
4423111c-ce1b-4e91-b5b4-b40cbee71a79,SeaSonic PRIME,,ATX,gold,650,Full,Black
84627f9e-75c2-416f-b693-0d5c0c2b99e3,Thermaltake TR2,,ATX,,600,False,
8d3d4a80-9999-49e2-93ca-4933aaf9b63f,Silverstone HELA R,,ATX,platinum,1300,Full,Black
f3db8ad5-5bb8-4494-8991-b1516b4ef998,PC Power & Cooling Silencer,310.83,ATX,platinum,1200,Full,
aac4e4ca-5667-428b-aef7-7c7fe2860f68,FSP Group HYPER K PRO,,ATX,plus,500,False,Black / Yellow
865bdae3-37f2-4b6f-9baa-fa65e2a23659,Corsair TX950,,ATX,bronze,950,False,
21f3286b-e1d8-4973-a49a-d361eac7514c,EVGA SuperNOVA 550 GS,,ATX,gold,550,Full,
dd6e4311-ae93-4fc3-af49-4a327e68abe8,Cooler Master MWE GOLD 650 V2,,ATX,gold,650,False,Black
a28651fe-a8be-405e-868c-de043f927284,EVGA SuperNOVA 750 G7,,ATX,gold,750,Full,Black / Blue
07a39254-4065-4330-a98f-73c18933c592,Antec NeoECO Gold ZEN,163.61,ATX,gold,700,False,Black / Gold
215a9f3b-a9b8-42f1-9ef4-787effe6cf78,Thermaltake TPD-0550M,,ATX,gold,550,Semi,
a42a412c-a8d4-44b9-a729-954051bebd1f,be quiet! Straight Power 11 450W,214.0,ATX,gold,450,Full,
71b6df4b-5feb-4eaf-94cd-d1970e82a01a,Corsair RM550,299.93,ATX,gold,550,Full,
dc764831-6d0b-48d4-b184-e0e4416b76b2,Cooler Master V1300 Platinum,,ATX,platinum,1300,Full,Black
1ba076fc-6bce-43b8-9f01-a645f93f5786,Antec NE1300G M ATX3.0,224.96,ATX,gold,1300,Full,Black
dc21a7f2-73f0-40ea-8236-2c27006006a2,Phanteks AMP,,ATX,gold,550,Full,Black
667ae623-e085-4ea2-8134-b04bb175b792,ADATA XPG PYLON,,ATX,bronze,450,False,Black
59888459-7e6a-465a-bada-f246b516e233,Silverstone SX300-B,,SFX,bronze,300,False,Black
dd860af3-dc05-45b6-b29c-a0bc610f56e2,Deepcool PQ650M,112.98,ATX,gold,650,Full,Black
43719e28-c3fb-46f9-9adc-e1811168e6bb,Deepcool DQ650-M-V2L,,ATX,gold,650,Full,Black
92162942-df46-4bc0-b1a2-82c60cdc6ca6,SilentiumPC Elementum E2 230V,,ATX,plus,550,False,Black
0cc44b26-45cf-4a2f-b8a5-648f0ac70ae5,Thermaltake Toughpower SFX,,SFX,gold,550,Full,Black
cdeaa98c-e4a8-4a97-9a94-08d83d13c005,XFX TS,,ATX,bronze,550,False,
ffd70585-d934-4bb5-a069-8dd83cd4301f,EVGA SuperNOVA 850G XC,139.99,ATX,gold,850,Full,Black
070c6b26-4cf9-4c55-bf4e-67f5fb81655f,GameMax GT,,TFX,bronze,300,False,Silver
f5663b7d-ba32-46c7-aa8c-546ac06176b9,Corsair GS700,279.94,ATX,bronze,700,False,
121b7f84-2b28-46b0-a747-446c0702f382,EVGA N1,91.79,ATX,,550,False,
ac17bd9a-e855-4a04-9b7c-be1834218dd1,PowerSpec PS 550BF,,ATX,bronze,550,False,Black
6a7459ef-c354-4eb0-81a6-0a2e62d1ca03,SeaSonic TFX 350,,TFX,gold,350,Full,
2b22b323-2130-4b14-aa43-ac0af7884ab5,EVGA SuperNOVA NEX750G Gold,,ATX,gold,750,Full,
d0c8271d-741c-44de-8bb2-2e4a43d44a6f,Athena Power Apollo,46.99,SFX,,300,False,
1f6d58e8-cdcd-498e-ad56-852b3f6e3825,Xilence Performance A+ III,391.0,ATX,bronze,450,False,Black / Red
cdea4e87-57a5-4a25-b0a2-6e30db482e93,Corsair TX650M,299.94,ATX,bronze,650,Semi,
e31f24c1-3ee6-4274-a883-91d374822ca7,Antec VP PLUS,,ATX,plus,550,False,Black
b2d15c66-33f5-4d4d-ac6f-0cc05fdf288b,Silverstone Strider,,ATX,plus,600,False,
757b5e75-7842-4883-85b7-f36f9833572d,SHARKOON WPM Bronze,,ATX,bronze,600,Semi,
a7747346-8c3d-405a-af60-f3d92f04ab53,SeaSonic S12II,,ATX,bronze,350,False,
78e288fe-4329-4d28-9b0c-0799778c1f3d,Segotep GF,,SFX,gold,750,Full,Black / Gray
828a0858-ca04-46f0-bfbe-852a8b07f367,Corsair CX450M (2021),,ATX,bronze,450,Semi,Black
891dadbc-9a65-4964-befc-e33005f7cdae,FSP Group Hydro GE,99.99,ATX,gold,650,Full,
b7e6ec19-a32f-477a-bf3c-3a3bbf23ac45,Super Flower Leadex Platinum,199.99,ATX,platinum,850,Full,Black
102b692a-7960-4496-8ca8-ddcf79b1d5fa,Cougar VTE X2,,ATX,plus,600,False,Black
a98bcbdd-376c-4409-9690-bd7a9963603a,SeaSonic PRIME Ultra Gold 850,162.99,ATX,gold,850,Full,Black
e24c97fc-50f1-4a5e-8614-4c5044edf81f,Cooler Master eXtreme Power Plus,56.48,ATX,,500,False,
93500c15-d369-42d6-b3cc-1b1be095c559,Silverstone TX300,82.18,TFX,bronze,300,False,Black
f1f9c2b6-4a60-454a-82dd-a0fbbc0fa99b,Thermaltake Smart RGB 230V,,ATX,plus,600,False,Black
96622ea1-028e-4cb1-885a-eec9a9197ccc,SHARKOON SilentStorm Icewind Black,,ATX,bronze,650,Semi,Black
d7e0a742-69e6-412e-8201-56fe42eacaa3,Cooler Master G650M,,ATX,bronze,650,Semi,
57485671-4268-4e0f-bb56-e54f8e9c53ef,Silverstone SX1000R-PL,285.8,SFX,platinum,1000,Full,Black / White
562f23f7-d292-4328-919c-c6b70f54ec22,SeaSonic FOCUS Plus Platinum,,ATX,platinum,550,Full,
98531863-1a15-426e-8773-81f84d33aa58,NZXT C (2019),,ATX,gold,650,Full,Black
3842511a-40e5-4579-945d-c67f32792863,Corsair CS450M,,ATX,gold,450,Semi,
83cf5197-6fe9-480e-919b-ecc5274ea3f6,Silverstone SX600-G,,SFX,gold,600,Full,
1340303b-ff6a-4ca7-95db-356b944b29e8,Segotep GP700G,,ATX,gold,700,False,Black
11fccbaa-0a7b-45e4-b94c-dc632ab3a51a,be quiet! Pure Power 10,,ATX,silver,600,False,
f022ec46-78ab-413d-8dbf-ea4bb278a32b,be quiet! System Power 9,,ATX,bronze,700,False,Black
71c7361a-980d-4195-a54f-abf5e52fac37,Antec High Current Gamer Gold,,ATX,gold,850,Full,Black
9991650e-33fb-4337-b47e-96fd4e26c211,Corsair RM450,,ATX,gold,450,Full,
16f14ada-c3be-4e4e-a7cc-790c1095fcc0,Cooler Master V850 Gold V2,,ATX,gold,850,Full,Black
b20f266a-7d19-44b4-8a96-74b50a1c49f8,Enermax Revolution D.F. X,169.99,ATX,gold,1200,Full,Black
30bbd963-9165-40fa-9f12-8e457ced9aa8,be quiet! TFX Power 3 300,104.42,TFX,gold,300,False,Black
1df958f0-bc40-4835-baab-a24409e8b5b9,In Win P65F,,ATX,gold,650,False,Black
63a3ee27-d998-473f-9f53-c8b38792727a,SeaSonic PRIME SNOWSILENT,,ATX,titanium,750,Full,White
5d2dca48-f59a-4a38-b85b-a26d407d82b0,Thermaltake TR2,,ATX,bronze,380,False,
c1535aa5-55d3-429c-bba2-77b2acd15804,Zalman ZM600-ST,,ATX,plus,600,False,
2169c2cb-2a77-439b-94b0-9f2c88992e41,EVGA SuperNOVA 750 G1,,ATX,gold,750,Full,
dd1a607c-d531-45bf-8018-b81bba4c2d37,SeaSonic PRIME PX,390.39,ATX,platinum,850,Full,Black / Silver
c831fb13-8ca9-47fb-b05d-5f4d0bfb99ca,Fractal Design Anode Bronze,,SFX,bronze,450,False,Black
4fd36647-1ab3-4f64-ab5e-a8b186a3c131,Antec VP PLUS,,ATX,plus,450,False,Black
526635c5-adbc-4951-8735-e1385363a99f,Zalman TX,,ATX,,700,False,
c6493270-d259-4336-8861-daabe2b088d5,Corsair TX750M,499.93,ATX,bronze,750,Semi,
54e45739-e385-43cb-aaee-ccaf7657b501,SeaSonic M12II,,ATX,bronze,520,Full,
d5d6737f-5820-40b6-8a93-11c8963da73e,SHARKOON SilentStorm Icewind Black,,ATX,bronze,750,Semi,Black
7cad0aa3-26a2-4f24-bb26-26b6a67dc1fa,Silverstone Strider Platinum,125.0,ATX,platinum,650,Full,
9339c39f-38d4-4d0b-ade1-47a1d5de6ebe,be quiet! Dark Power Pro 11,139.9,ATX,platinum,550,Semi,
04bae746-8b80-43cb-ab79-eb0a2e720cf3,Cooler Master GX III GOLD,159.99,ATX,gold,750,Full,Black / Purple
df44c262-7522-4d72-b7bd-b9d11a95cfe7,Thermaltake Smart SE,145.0,ATX,,530,Semi,Black
50c264c4-cca7-46a2-bfe7-8642ae4eb440,Enermax Revolution D.F.,,ATX,gold,850,Full,Black / Silver
40a9dd0e-1755-4c36-9db2-6b4fa12040f3,Antec NeoECO Gold ZEN,,ATX,gold,500,False,Black / Gold
fe42a38b-85ac-4d62-bb40-c060538b9e73,Corsair HX650,316.95,ATX,gold,650,Semi,
f9673735-4101-4247-a692-566ca3786b6e,Thermaltake Smart BX1 RGB 550,,ATX,bronze,550,False,Black
e04bb934-1ec6-43e7-a083-5ccc5fc95968,EVGA 550 B3,,ATX,bronze,550,Full,
3955f1ee-89f3-43a2-bc46-80e274c353d2,SeaSonic PRIME Ultra Gold 1000,379.94,ATX,gold,1000,Full,Black
ec0f9486-824c-4263-a1f1-b0508c943e5c,Thermaltake Smart,,ATX,bronze,750,False,
950b49e1-4ecd-469f-a2bd-c562fe46bd0a,Apex SL-275TFX,45.95,TFX,,275,False,
222d8925-7794-4a8a-b25b-bf71e36461ef,Deepcool PK450D,,ATX,bronze,450,False,Black
af96d509-fa5c-4323-b09a-98737e9e8b8b,Corsair TX850 V2,599.94,ATX,bronze,850,False,
934721c8-dd4b-4c86-a266-41cc88cc203c,Corsair TX850M,499.94,ATX,bronze,850,Semi,
