id,display_name,price,capacity,type,cache_size,form_factor,interface
87ec0167-76cd-463c-985e-f08768f2f5b4,Lexar NM710,47.99,1000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
a263879a-d534-4a73-91cf-07d119587f1d,Seagate EXOS Enterprise,259.99,16000.0,7200,256.0,3.5,SATA 6.0 Gb/s
3849e3c3-b2e9-47ef-9ddb-b596d24113a6,Seagate FireCuda 530,327.23,4000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
7d66f4a4-a213-49f0-9c2d-b6aaae6dffb1,Western Digital DC HC530,162.97,14000.0,7200,512.0,3.5,SATA 6.0 Gb/s
9790d999-6c74-4241-b195-473ad052fb49,Corsair MP600 CORE XT,56.99,1000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
31a3e0a1-4976-45c9-a091-4d757a3108b8,Seagate BarraCuda,100.27,3000.0,7200,64.0,3.5,SATA 6.0 Gb/s
0e1a4a64-3b55-4c49-95d7-ca1439a866e7,TEAMGROUP MP44L,47.99,1000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
b4c16467-1fc7-485b-8f6a-ea0678562d2d,Kingston NV2,218.95,4000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
dfbef868-12da-4c0e-a8d3-362252c799b3,TEAMGROUP MS30,26.99,512.0,SSD,,M.2-2280,M.2 SATA
ebcd378d-7726-40a2-9e87-58d82dbdde97,Samsung 860 Pro,1175.0,4000.0,SSD,4096.0,2.5,SATA 6.0 Gb/s
6d5f86ca-092b-4e2f-8bfb-bab7cdbacdf2,Seagate Barracuda Compute,109.99,8000.0,5400,256.0,3.5,SATA 6.0 Gb/s
5656687e-8dbf-4091-8629-6d6b8e228f43,Western Digital WD_BLACK,249.99,10000.0,7200,256.0,3.5,SATA 6.0 Gb/s
82ca352d-74e6-48e5-89b4-44e9693e8224,ADATA SU630,48.87,240.0,SSD,,2.5,SATA 6.0 Gb/s
c12e4d90-eb5a-449c-ab60-a6399fa2a123,SK Hynix Gold P31,63.99,1000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
a61b663d-1673-427b-af9e-75f42d03fcca,Sabrent Rocket 4.0,119.99,2000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
37a1cc63-79bd-42e6-8768-6cc41e2d485c,Western Digital Blue SN570,24.99,250.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
4ad8628d-b7fe-45c4-bbcd-ad9aa9d5bbd2,ADATA Legend 800,43.99,1000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
d924c22e-09e2-496f-9a9d-156f889a4589,TEAMGROUP CX2,39.99,1000.0,SSD,,2.5,SATA 6.0 Gb/s
6d703fe2-6544-443d-b744-32f1427bc3de,Western Digital Red Pro,410.47,22000.0,7200,512.0,3.5,SATA 6.0 Gb/s
fed6f664-203b-4e80-8ecb-ca999cd605af,TEAMGROUP T-Force Cardea Z44L,54.4,1000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
e5dcdbf4-95a3-45bb-8390-38b861d2e02e,TEAMGROUP MP34,46.99,1000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
c2ac76fd-8743-4617-a6fc-8b41dc233a89,Acer Predator GM7000,250.0,4000.0,SSD,4096.0,M.2-2280,M.2 PCIe 4.0 X4
67176349-4bc8-4ef4-8688-5b7e1e22d04e,Silicon Power A55,71.48,2000.0,SSD,,2.5,SATA 6.0 Gb/s
ad814b36-4dc3-4ac4-8b42-775947c06bab,Seagate FireCuda 540,299.99,2000.0,SSD,,M.2-2280,M.2 PCIe 5.0 X4
ed983c09-ab16-4880-ba6e-4e657cbf5031,Gigabyte AORUS Gen5 12000,264.99,2000.0,SSD,,M.2-2280,M.2 PCIe 5.0 X4
cc8682b4-ba61-463b-a94d-71f0f6bfdc66,Silicon Power A55,41.97,1000.0,SSD,,2.5,SATA 6.0 Gb/s
9fdc8f49-6b6f-448b-9af3-f41b5da497b7,Western Digital Black SN850,68.95,1000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
c40c18a4-0524-47a9-9f9f-7a12c6bfc0fc,Sabrent Rocket Q,49.99,1000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
339547ee-d370-4630-bddb-9bfc99771067,Toshiba DT01ACA100,49.02,1000.0,7200,32.0,3.5,SATA 6.0 Gb/s
415f8197-fc15-4601-8c96-60710fda9692,Western Digital Red Plus,189.99,10000.0,7200,256.0,3.5,SATA 6.0 Gb/s
0db74edd-5b11-4c8e-96d8-8a6f4c2d60d6,Western Digital WD_BLACK,84.99,2000.0,7200,64.0,3.5,SATA 6.0 Gb/s
1df92050-6e91-45c2-ba83-7c18469f283b,Lexar NM710,89.99,2000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
76774dda-7117-4332-a450-a6d096c69d21,TEAMGROUP T-Force Cardea A440 Pro,52.99,1000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
c77318ea-04d5-4234-b5e2-62536e5ec53e,Seagate Surveillance HDD,,2000.0,5400,64.0,3.5,SATA 6.0 Gb/s
9082356a-ef04-4b86-af33-12f828f1efc5,TEAMGROUP T-Force Vulcan Z,24.99,512.0,SSD,,2.5,SATA 6.0 Gb/s
a36e3e14-d44b-47c2-8c51-199fc3e46924,Western Digital Blue SN550,40.88,500.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
b5787bd7-350b-4d18-836e-b51add721c2c,Western Digital Blue,129.99,8000.0,5640,128.0,3.5,SATA 6.0 Gb/s
c4f1e06e-0be2-46b8-aca9-4ae348e2be57,PNY CS900,39.99,1000.0,SSD,,2.5,SATA 6.0 Gb/s
16b156aa-0923-47d1-b486-b93069ee47e6,Silicon Power A55,20.97,256.0,SSD,,2.5,SATA 6.0 Gb/s
49f695d2-84ea-4e70-81af-bdd21ff5418c,Crucial BX500,24.78,240.0,SSD,,2.5,SATA 6.0 Gb/s
cd10b8d5-c28f-4b30-91f8-1ed76a30ae21,Kingston KC3000,49.87,512.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
508a9068-23dd-4297-8773-a6e3e62cc6d5,Leven JPS800,47.99,1000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
8d24bbf4-6c19-4104-b916-76c06edae30c,TEAMGROUP MS30,40.99,1000.0,SSD,,M.2-2280,M.2 SATA
a46d7738-0efc-492e-9d2f-6b1f5b4952b0,Silicon Power A55,27.97,512.0,SSD,,2.5,SATA 6.0 Gb/s
ce3611af-f737-4112-975e-e23eb14eee9a,Western Digital Black SN750,67.95,500.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
417c0329-8f79-4457-bb37-a2a070638944,Intel 660p,73.0,1020.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
43aa6ce9-bd74-4f83-aab4-e2f3b5d35a3e,Silicon Power P34A60,22.97,256.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
dc77b99a-dd98-43df-8d80-3ea928989acc,TEAMGROUP T-Force Cardea A440 Pro,219.99,4000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
e809c858-014d-4792-85dc-1a06222e7d02,Western Digital Blue,48.88,3000.0,5400,64.0,3.5,SATA 6.0 Gb/s
70787963-40b9-4e9b-bba7-5c75cb6067d1,SanDisk SSD PLUS,49.99,1000.0,SSD,,2.5,SATA 6.0 Gb/s
1a96df0c-c6cd-40e4-9402-0eb80f16032a,Crucial BX500,24.99,480.0,SSD,,2.5,SATA 6.0 Gb/s
cf59250d-da10-47c1-8ade-31ac3123e3a5,Western Digital Blue,47.99,2000.0,5400,256.0,3.5,SATA 6.0 Gb/s
288eff02-6ef2-4e76-a974-0beb7617f81e,Crucial P1,119.0,1000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
fcac3abe-0d97-4560-b94e-2bf08d2f7297,Kingston A2000,93.99,1000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
6efa570e-4630-43f8-a1f8-ceb051ff4c33,Seagate ST6000NM0024,74.98,6000.0,7200,128.0,3.5,SATA 6.0 Gb/s
a022a307-fe0a-442b-89e3-13ea0c2ab38d,Western Digital Black SN770,34.99,250.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
113e1820-9ed5-4dd0-bbe9-d9cfb765a610,Toshiba MG04ACA400N,53.88,4000.0,7200,128.0,3.5,SATA 6.0 Gb/s
7bef7a59-2722-4afc-9d50-88d24bf63ea0,Seagate IronWolf Pro NAS,349.99,20000.0,7200,512.0,3.5,SATA 6.0 Gb/s
dab3b26d-2a4c-4c36-b985-49d071b218db,Crucial P2,44.99,500.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
ce850972-408f-455b-a64c-7ddf190ed8f5,TEAMGROUP MP33,18.98,256.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
95e2f4db-50b4-4851-8ec3-d80827634af3,Corsair MP600 PRO LPX,127.99,2000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
28befe42-918e-4a41-84ee-4e7e2ee8eb78,Samsung 860 Evo,49.49,250.0,SSD,512.0,2.5,SATA 6.0 Gb/s
41b7775b-f213-4320-adc2-aba48ae3fe1c,Crucial T700 W/Heatsink,167.99,1000.0,SSD,,M.2-2280,M.2 PCIe 5.0 X4
6782fd9c-e500-4976-a0a6-b8b14ae9751c,Leven JP600,149.99,4000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
748aebe1-3dea-48c2-b200-6cf7ee2898dd,Seagate Desktop HDD,,4000.0,5900,64.0,3.5,SATA 6.0 Gb/s
3ed65ff8-d02f-4ece-bd83-e08efea4ad1a,Samsung 980 Pro,88.99,250.0,SSD,512.0,M.2-2280,M.2 PCIe 4.0 X4
6d214e07-2fb9-40cf-8d16-391d38e5dc7f,TEAMGROUP T-Force Vulcan Z,16.98,240.0,SSD,,2.5,SATA 6.0 Gb/s
41698747-796e-4017-9e5b-35245a185405,Seagate IronWolf Pro NAS,269.99,16000.0,7200,256.0,3.5,SATA 6.0 Gb/s
8d3794b4-10c0-4071-9060-bac06aaefd6c,Western Digital WD_BLACK,179.99,8000.0,7200,128.0,3.5,SATA 6.0 Gb/s
a892b846-cbd9-4326-a1d1-bf402027e2a3,Western Digital WD_BLACK,56.99,1000.0,7200,64.0,3.5,SATA 6.0 Gb/s
20543d36-5ed1-4ba6-b999-890947dc551e,Corsair MP600 PRO NH,119.99,2000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
1bcde8c2-aed0-411b-9be1-c82a143f3091,Corsair MP600,62.99,1000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
24a69eb8-1dd8-4c7d-8a40-99dc898f7fbf,PNY CS3140,,8000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
b8d3e33e-ed78-4b2a-ba11-3e102b360ee4,Seagate BarraCuda,17.0,500.0,7200,16.0,3.5,SATA 6.0 Gb/s
92eb936d-04fc-4f65-b121-ee6152cd578f,Western Digital Green,39.99,240.0,SSD,,2.5,SATA 6.0 Gb/s
7cfaf6c3-ff1e-46b4-ac98-49b43b17b5b6,Seagate IronWolf Pro,237.5,8000.0,7200,256.0,3.5,SATA 6.0 Gb/s
9c0f3035-1488-4d2f-b11a-f9982d4be51e,Asus ROG Strix SQ7,,1000.0,SSD,113664.0,M.2-2260,M.2 PCIe 4.0 X4
6ab579ba-0e42-4991-9ec9-177f76941a06,Crucial MX500,29.99,250.0,SSD,256.0,2.5,SATA 6.0 Gb/s
d60fff10-9e99-4fab-a876-4b2bef2c5df3,Sabrent Rocket 4 Plus,79.98,1000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
7a817def-8305-4025-9cff-586ceda9cbc7,Acer Predator GM7000,110.0,2000.0,SSD,2048.0,M.2-2280,M.2 PCIe 4.0 X4
90e0717e-e767-4341-adf1-826304a14e17,PNY CS900,27.99,500.0,SSD,,2.5,SATA 6.0 Gb/s
27a67b8e-5533-4894-b5ee-1ffc561ab1d1,Kingston Fury Renegade,362.99,4000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
85592972-77c2-4cc3-ba75-7732b0e88554,Gigabyte AORUS Gen4 7000s,84.83,1000.0,SSD,1024.0,M.2-2280,M.2 PCIe 4.0 X4
3054f92c-d290-4bf3-95b3-f269a180cc8b,Lexar NM620,31.75,512.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
ff28b5ac-36b8-4650-8642-f728b3dd74ef,Samsung 980,33.29,250.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
97c2c66c-3e3c-4c3d-be83-2d4334791b0a,Corsair MP600 GS,53.99,1000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
d4354c8a-e8c3-40e2-889c-b59a632665ea,PNY CS900,79.9,2000.0,SSD,,2.5,SATA 6.0 Gb/s
94753acf-6812-4c60-ade3-3e5ac290b465,MSI SPATIUM M470,49.99,1000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
5333ee8a-c2ae-493f-94e7-72673750f850,Seagate BarraCuda,126.59,5000.0,5400,128.0,2.5,SATA 6.0 Gb/s
34544dd8-40ef-42be-897f-3ae37c98bacc,Western Digital Red Plus,219.99,12000.0,7200,256.0,3.5,SATA 6.0 Gb/s
dbd7065a-b788-4eee-a71c-1ee4b597a563,Silicon Power Silm S55,13.73,120.0,SSD,,2.5,SATA 6.0 Gb/s
e428df91-706a-4fa7-9999-aee31583ecb1,KingSpec NX-2280,16.98,256.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
a433c675-b5de-4f13-a854-f933403c7f6a,Toshiba P300,51.71,1000.0,7200,64.0,3.5,SATA 6.0 Gb/s
d4628746-031a-44ad-9ea2-3917b59737ef,Seagate FireCuda,96.98,2000.0,,64.0,3.5,SATA 6.0 Gb/s
0cc61f51-7df9-44ec-ba79-ab8d70659a59,ADATA SU630,54.77,480.0,SSD,,2.5,SATA 6.0 Gb/s
8fe9e332-8391-4eff-b8dd-3a9212fca260,Seagate Barracuda Compute,77.0,4000.0,5400,256.0,3.5,SATA 6.0 Gb/s
026a7fb3-ac43-4865-87f2-e35f224c76b8,Western Digital Black SN750 SE,23.25,250.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
95d0288f-18b3-4138-af6a-506e882ad994,Western Digital Gold,459.99,20000.0,7200,512.0,3.5,SATA 6.0 Gb/s
f123d577-d01f-4eea-ba72-c58a20eb127a,TEAMGROUP QX,22.99,512.0,SSD,,2.5,SATA 6.0 Gb/s
d8292eb1-3012-4483-8459-3c1d41287990,Western Digital Green SN350,32.99,480.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
026a2cb4-7d4f-4ee3-928a-5fd55bbb2f29,Samsung 860 Evo,225.0,2000.0,SSD,2048.0,2.5,SATA 6.0 Gb/s
a7ec93dd-ff5b-4550-9289-682c85c89cca,Silicon Power UD85,45.97,1000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
ddf192ef-aea2-4546-81b0-85111a5d03fe,Western Digital Blue,114.44,2000.0,SSD,,2.5,SATA 6.0 Gb/s
e8858a8b-3bf0-4cda-b8fa-6ad174212867,TEAMGROUP T-Force Vulcan Z,22.49,480.0,SSD,,2.5,SATA 6.0 Gb/s
5d617a02-a2bf-4523-98a1-2e23177792cd,TEAMGROUP T-Force Vulcan Z,20.99,256.0,SSD,,2.5,SATA 6.0 Gb/s
f83a9058-f53a-49d8-b429-1971cc416227,Sabrent Rocket 4.0,39.99,500.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
4418f38b-2edd-44fe-8c28-a1182ee478e8,Kingston KC3000,347.98,4096.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
30c318e6-43d7-4f58-aa53-4681fbf68137,Intel 320,,600.0,SSD,,2.5,SATA 3.0 Gb/s
5fcb3896-95b4-4a80-adb6-00abe52045fe,Seagate Pulsar.2,,800.0,SSD,,2.5,SAS 6.0 Gb/s
0525118a-eb92-4b6e-94d1-96098a357322,TEAMGROUP MP33 PRO,44.99,1000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
c7b0a310-c5e2-46e6-95e8-c7df30d2d16c,Leven JPS600,,1000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
8d8fc739-c80b-4d6d-8724-53d010bc212e,Klevv CRAS C710,26.99,512.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
be468803-1b83-465c-8aeb-e37afb550249,Crucial P5 Plus W/Heatsink,58.99,1000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
8684a4a7-5386-4a5d-a08b-904e3e55a6ef,ADATA XPG SX8200 Pro,47.9,512.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
6940d824-540f-405a-a7a6-9e1aaefcf349,Samsung 970 Pro,189.99,512.0,SSD,512.0,M.2-2280,M.2 PCIe 3.0 X4
1c419208-e8e3-41cf-a278-faf2b3526e1d,Western Digital Blue,233.26,4000.0,SSD,,2.5,SATA 6.0 Gb/s
36f5b109-58df-4e5d-9e05-a3be60bcd353,PNY CS1030,26.85,500.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
6fc345a1-7c6a-4862-895f-9417f00f3e1b,Crucial P5 Plus W/Heatsink,109.0,2000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
19fd2432-21c6-4faa-a5e9-a088652d0ee8,Western Digital Blue,104.95,6000.0,5400,256.0,3.5,SATA 6.0 Gb/s
40e047fd-b33b-4e07-803e-bf564abe14ce,Inland Performance Plus,839.99,8000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
2e1c819a-f8c5-40d1-bec4-132fa4e67844,Silicon Power XS70,199.99,4000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
047ec3ac-2108-46bf-b212-e9f14d6bbf41,Samsung 960 Evo,59.0,250.0,SSD,512.0,M.2-2280,M.2 PCIe 3.0 X4
9ed04070-8d99-4b76-abca-60125bdb8329,Samsung 850 Evo,128.99,1000.0,SSD,,2.5,SATA 6.0 Gb/s
f3acd0c9-e97e-4f3a-a5cd-3b113485fbbe,ADATA Ultimate SU650,15.16,120.0,SSD,,2.5,SATA 6.0 Gb/s
fafa03b5-b2d1-4738-a802-1f24aef5f937,Silicon Power P34A60,42.99,1000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
1c2459da-cdcb-4123-bde8-bfb8725c834c,Toshiba MG04ACA600E,79.98,6000.0,7200,128.0,3.5,SATA 6.0 Gb/s
8b9a9fc6-3edc-44af-9058-dea240c4bbdd,Kingston A2000,,500.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
0a6b840e-8956-41a0-8105-1d99f07ab6d6,Solidigm P41 Plus,28.99,500.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
cae6547f-cead-4806-9045-94aba38027e0,Samsung 860 QVO,119.99,1000.0,SSD,,2.5,SATA 6.0 Gb/s
abeb3cb4-18f2-4078-b806-e4bfdd31fd92,SanDisk SSD PLUS,23.99,240.0,SSD,,2.5,SATA 6.0 Gb/s
87871b0e-d11e-4470-ba73-187222fd304d,Western Digital SE,38.98,2000.0,7200,64.0,3.5,SATA 6.0 Gb/s
85c973d7-476e-415e-85d0-5bc13c95644a,Samsung 960 Pro,589.99,2000.0,SSD,2048.0,M.2-2280,M.2 PCIe 3.0 X4
d96d9fd0-4b8e-4666-88d4-617a6c688c7a,Seagate FireCuda 540,179.99,1000.0,SSD,,M.2-2280,M.2 PCIe 5.0 X4
78a983ee-8c75-4779-b633-ceb4211be75d,Seagate IronWolf Pro NAS,229.99,12000.0,7200,256.0,3.5,SATA 6.0 Gb/s
2f0173ed-5818-40a1-a629-e90352fb10ad,Samsung 860 Evo,339.99,4000.0,SSD,4096.0,2.5,SATA 6.0 Gb/s
eb84fb9e-8f6c-49c9-bfba-2bccb28fa37e,Western Digital Blue,35.0,1000.0,7200,64.0,3.5,SATA 6.0 Gb/s
8868569d-d451-47b1-af25-ee446155b1ab,Gigabyte AORUS,,8000.0,SSD,,PCIe,PCIe x16
208934c4-9235-463f-9b77-92ad35bb7342,Mushkin Vortex Redline,53.99,1000.0,SSD,1024.0,M.2-2280,M.2 PCIe 4.0 X4
bbf2220f-9a80-488f-a8bb-22cce1bb4aa8,Seagate Exos X18,284.99,16000.0,7200,256.0,3.5,SATA 6.0 Gb/s
22d9201a-bba5-46c7-9488-060d4b181818,ADATA XPG SPECTRIX S40G RGB,65.0,1000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
932d014c-9163-4035-9a5e-2df859ac27bc,Silicon Power SU128GBSS3A55S25AE,18.99,128.0,SSD,,2.5,SATA 6.0 Gb/s
551fd7e7-0dcb-40ed-85ec-1f7031077d3e,Samsung 970 Evo,152.99,2000.0,SSD,2048.0,M.2-2280,M.2 PCIe 3.0 X4
20b60e5e-9bb1-4af8-90f4-649df04641b4,Silicon Power A55,20.55,128.0,SSD,,2.5,SATA 6.0 Gb/s
76a690e4-f643-4a2f-b7ae-0ea221e09ec2,Kingston NV1,54.99,1000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
adbf2b0c-d26a-4d15-b97c-9be442bb1ff4,Inland Performance Plus,69.98,1000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
193c0eb2-368c-43e4-84f3-2ecf24915ad7,Seagate BarraCuda Pro,209.99,10000.0,7200,256.0,3.5,SATA 6.0 Gb/s
a72ee7c2-e7bb-407b-972d-073a55f548d9,Western Digital WD_BLACK,171.0,6000.0,7200,256.0,3.5,SATA 6.0 Gb/s
bebbd3ab-58c9-41f9-b58f-3692639db34d,PNY CS1031,130.64,2000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
b6e4c312-9b88-49a7-b1b5-5168b9b797b8,Lexar NM620,45.98,1000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
957e3a1f-1ee9-4f3d-906c-eb3b4000f7a3,Seagate BarraCuda,71.08,2000.0,5400,128.0,2.5,SATA 6.0 Gb/s
7138e562-de84-444a-b26f-4fd54949dfc9,Corsair MP600,109.99,2000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
894d1bfb-af7f-4ad6-8c3e-edf654a0e5e5,Western Digital Blue,13.99,320.0,5400,8.0,2.5,SATA 6.0 Gb/s
f35cbeb4-4ea3-4e97-bbda-fbb0b6c0380c,Lexar NS100,48.99,1000.0,SSD,,2.5,SATA 6.0 Gb/s
b9851dc8-457a-4f56-a751-34f864e1cc4f,Western Digital Red Plus,157.18,8000.0,5640,128.0,3.5,SATA 6.0 Gb/s
91f5d2e9-6d65-485f-983f-8c90b76d150c,HP EX900 Plus,,2000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
52c6e1e7-8276-4ea9-9929-ee88931f217d,TEAMGROUP MP44,99.99,2000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
66abedf6-94e3-4ba0-a428-afce0de2d91c,Seagate BarraCuda Q5,48.49,1000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
2e83f065-da31-41f7-bd1d-4d32caef1718,Intel DC P3600,1850.0,800.0,SSD,,PCIe,PCIe x4
bf957365-0668-442a-af17-23470d29ac8e,Kingston KC600,32.97,256.0,SSD,,2.5,SATA 6.0 Gb/s
ca7c6db3-1953-4608-b85f-cee43451aff1,Micron 1100,199.0,2000.0,SSD,,2.5,SATA 6.0 Gb/s
a9d718a8-b110-4a6c-89f4-611354f4cd1c,TEAMGROUP CX2,77.99,2000.0,SSD,,2.5,SATA 6.0 Gb/s
c09359c2-7c73-4b24-b7c1-3f33776d4068,ADATA Legend 710,47.0,1000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
045efcbf-110f-402a-a457-56e2b43ae7ea,SK Hynix Gold P31,116.95,2000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
b5144b7a-efed-4412-be77-0c0c92dcbe0e,Western Digital Purple Pro,449.99,22000.0,7200,512.0,3.5,SATA 6.0 Gb/s
7b609129-daec-48c9-a54a-26d2d9f5097c,Lexar NS100,,2000.0,SSD,,2.5,SATA 6.0 Gb/s
0b6102bf-b79f-4d14-bc0e-22b4417d91bf,Gigabyte AORUS Gen5 12000,155.99,1000.0,SSD,,M.2-2280,M.2 PCIe 5.0 X4
10067360-a0c3-4e9c-acfc-fda7485f1251,Seagate BarraCuda,109.99,6000.0,5400,256.0,3.5,SATA 6.0 Gb/s
a31ebe67-3ff4-4734-a987-8510e195df8e,Western Digital Red Plus,88.89,4000.0,5400,256.0,3.5,SATA 6.0 Gb/s
521585ca-fd96-4fe3-833c-b0ad6b4cee12,Corsair MP600 PRO LPX,289.99,4000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
f137cba2-dccf-4939-859e-eac4119ee48c,Gigabyte AORUS Gen4,119.99,2000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
55b8e6e7-d81c-4edd-932c-fcbecefbed53,Samsung 970 Pro,239.0,1000.0,SSD,1024.0,M.2-2280,M.2 PCIe 3.0 X4
69a21a17-1ad8-4ddc-b331-396cb7a84631,Toshiba MQ01ABD050,16.0,500.0,5400,8.0,2.5,SATA 3.0 Gb/s
eef0cab6-57c3-4dee-a6da-c1e3960aa47d,Samsung 850 Pro,135.0,256.0,SSD,,2.5,SATA 6.0 Gb/s
08d236f8-67e5-4711-a256-af0ebdc3df71,Seagate Barracuda Compute,58.99,2000.0,7200,256.0,3.5,SATA 6.0 Gb/s
d0589e0f-bba6-472f-b4e9-9611cae766a8,Sabrent Rocket,69.98,1000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
fb9a0b54-95b3-4dd5-8465-fb9d4eaf7fc4,TEAMGROUP AX2,77.98,2000.0,SSD,,2.5,SATA 6.0 Gb/s
37a78c8b-bf8d-405f-8f01-210061d48af5,Leven JS600,142.99,4000.0,SSD,,2.5,SATA 6.0 Gb/s
89fb0627-0705-4ca1-8702-c9efcaae6af9,Western Digital WDBSLA0040HNC-NRSN,72.22,4000.0,7200,64.0,3.5,SATA 6.0 Gb/s
b9bd8f5b-ae72-4cfb-8dbf-8302c9817280,Corsair MP600 PRO LPX,129.99,2000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
2d986ff7-5ded-4751-9dcc-29ff1a933d8f,Toshiba DT01ACA200,,2000.0,7200,64.0,3.5,SATA 6.0 Gb/s
9768babe-d7d2-4ae5-92b8-1bf9c2287dc8,Samsung 960 Evo,111.82,500.0,SSD,512.0,M.2-2280,M.2 PCIe 3.0 X4
db55ae54-bba9-49e0-8b8a-ed4c3221ea91,Silicon Power A80,92.97,2000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
863e2cb2-ddf7-4e62-af0f-d8afebbced50,PNY CS1030,45.99,1000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
3ce17332-3e53-4f6c-ba1c-f8c1e1a4f943,Acer Predator GM7000,60.0,1000.0,SSD,1024.0,M.2-2280,M.2 PCIe 4.0 X4
1119de1e-d81d-492c-b8b0-3dc98350f839,Kingston NV1,61.98,500.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
e8173fca-2b34-4451-be7e-75ce2823b577,Samsung 970 Evo,44.99,250.0,SSD,512.0,M.2-2280,M.2 PCIe 3.0 X4
ad2cf2f0-3d1b-4361-84b9-1bea179f60d0,TEAMGROUP MP44,799.99,8000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
43e7204d-0848-477e-8f22-3acc8769abb8,Western Digital Green,49.99,1000.0,SSD,,2.5,SATA 6.0 Gb/s
37ab3791-b942-402b-a0d2-77acbf2713e1,Crucial P2,94.95,2000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
acb7ef06-5449-43c4-9416-8aed456f58d5,TEAMGROUP MP33 PRO,75.98,2000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
